timestamp,pair,open,high,low,close,volume,lower_band,middle_band,upper_band,bb_touch_strength,bb_position,bb_width_pct,rsi_value,rsi_divergence,volume_ratio,candle_rejection,candle_body_pct,atr_pct,trend_strength,prev_candle_body_pct,prev_volume_ratio,gap_from_prev_close,price_momentum,prev_was_selloff,previous_touches,time_since_last_touch,support_distance_pct,session
2000.03.24 00:00:00,EURUSD,0.971600,0.978000,0.967200,0.977800,7208,0.954796,0.965745,0.976694,1.012992,1.050486,2.267560,55.586101,1,1.237032,-0.709677,0.634076,0.999042,-4.983688,1.091096,1.080640,0.010293,0.739506,0,2,18,0.000000,3
2000.03.25 00:00:00,EURUSD,0.977700,0.978500,0.977700,0.978500,21,0.954118,0.966395,0.978672,1.024716,0.992993,2.540793,56.124412,0,0.003865,0.000000,0.081758,0.932858,-4.953654,0.634076,1.237032,-0.010227,1.085608,0,1,19,0.000000,3
2000.03.27 00:00:00,EURUSD,0.977400,0.979000,0.963200,0.966500,6598,0.955026,0.966785,0.978544,1.008559,0.487882,2.432625,45.862275,0,1.220868,-0.302752,-1.127781,0.993749,-4.979669,0.081758,0.003865,-0.112417,-1.483073,0,0,20,0.000000,3
2000.03.28 00:00:00,EURUSD,0.966800,0.970200,0.960000,0.960500,7321,0.954995,0.966775,0.978555,1.005241,0.233662,2.436995,41.751595,0,1.268859,-0.079365,-0.655908,1.004385,-4.979854,-1.127781,1.220868,0.031040,-0.332226,0,0,21,0.000000,3
2000.03.29 00:00:00,EURUSD,0.960800,0.961400,0.947800,0.951600,7407,0.953366,0.966430,0.979494,0.994161,-0.067610,2.703466,36.522336,0,1.273162,-0.413043,-0.966793,1.043450,-5.001524,-0.655908,1.268859,0.031234,-1.270833,0,1,0,0.000000,3
2000.03.30 00:00:00,EURUSD,0.951500,0.962400,0.950200,0.960900,6839,0.953774,0.966560,0.979346,0.996253,0.278667,2.645702,44.363879,0,1.179270,-0.138298,0.978250,1.050229,-4.915964,-0.966793,1.273162,-0.010509,0.253218,0,2,0,0.000000,3
2000.03.31 00:00:00,EURUSD,0.960900,0.963200,0.952800,0.956200,6858,0.952971,0.966325,0.979679,0.999820,0.120894,2.763828,41.569080,0,1.187204,-0.723404,-0.491529,1.057694,-4.921460,0.978250,1.179270,0.000000,0.273627,0,3,0,0.000000,3
2000.04.01 00:00:00,EURUSD,0.955600,0.956800,0.955100,0.955200,120,0.951543,0.965745,0.979947,1.003738,0.128739,2.941070,40.977581,0,0.022121,-0.250000,-0.041876,0.995885,-4.939227,-0.491529,1.187204,-0.062748,0.241394,0,3,1,0.000000,3
2000.04.03 00:00:00,EURUSD,0.956200,0.960600,0.950200,0.955300,6171,0.950427,0.965325,0.980223,0.999762,0.163555,3.086720,41.067887,0,1.145833,-5.666667,-0.094211,1.002415,-4.936564,-0.041876,0.022121,0.104690,-0.513035,0,4,0,0.000000,3
2000.04.04 00:00:00,EURUSD,0.955200,0.974900,0.951500,0.959500,6482,0.950000,0.965105,0.980210,1.001579,0.314461,3.130153,44.882307,0,1.135351,-0.860465,0.448150,1.100938,-4.910735,-0.094211,1.145833,-0.010468,0.136813,0,4,1,0.000000,3
